taxon,lineage,conflict,pangoLEARN_version,pango_version,status,note
SEARCH-16297,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1630-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16300,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16301,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16302,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16304,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16305,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16308,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1631-SAN,B.1.241,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16310,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16311,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16312,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16313,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16314,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16316,B.1.577,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16317,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16318,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16319,B.1.311,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1632-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16321,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16322,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16323,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16324,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16325,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16327,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16328,B.1.241,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16329,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1633-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16330,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16331,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16333,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16334,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16336,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16337,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16338,B.1.1.519,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16339,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1634-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16340,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16341,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16342,B.1.1.519,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16343,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16344,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16345,B.1.596,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16346,B.1.595,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16347,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16348,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16349,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16350,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16351,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16352,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16353,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16354,B.1.234,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16355,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16356,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16357,B.1.1.519,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16359,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1636-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16360,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16361,B.1.377,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16362,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16364,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16365,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16366,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16367,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16368,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16369,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16370,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16371,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16372,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16373,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16374,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16376,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16377,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16378,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16379,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1638-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16380,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16383,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16384,B.1.177,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16386,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16388,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16389,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16390,B.1.551,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16392,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16393,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16394,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16395,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16396,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16397,B.1.551,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16398,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16399,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1640-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16400,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16401,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16402,B.1.258,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16403,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16404,B.1.1.519,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16405,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16407,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16409,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1641-SAN,B.1.595,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16411,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16412,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16413,B.1.1.432,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16414,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16415,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16416,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16417,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16419,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16420,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16421,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16422,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16424,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16426,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16427,B.1.577,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16429,B.1.596,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1643-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16431,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16433,B.1.241,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16434,B.1.241,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16435,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16436,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16437,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16438,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16439,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16440,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16441,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16442,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16443,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16444,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16445,B.1.1.519,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16447,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16448,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16449,P.1,0,2021-04-28,v1.1.23,passed_qc,15/17 P.1 (B.1.1.28.1) SNPs (1 ref and 0 other)
SEARCH-1645-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16450,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16451,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16452,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16453,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16454,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16455,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16456,B.1.36,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16457,B.1.36,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16458,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16459,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1646-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16460,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16462,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16463,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16464,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16465,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16466,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16467,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16468,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16469,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1647-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16470,B.1.1.519,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16471,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16472,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16474,B.1.575,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16475,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16476,B.1.577,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16477,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16478,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16479,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1648-SAN,B.1.320,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16480,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16483,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16484,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16485,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16486,B.1.1.519,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16487,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16488,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16489,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1649-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16490,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16491,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16492,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16493,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16494,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16495,B.1.241,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16496,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16497,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16498,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16499,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1650-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16500,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16501,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16502,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16503,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16504,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16505,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16506,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16507,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16508,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16509,B.1.1.519,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1651-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16510,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16511,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16512,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16514,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16515,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16516,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16517,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16520,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16523,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16524,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16525,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16526,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16527,B.1.1.316,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16528,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16529,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1653-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16530,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16531,B.1.577,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16532,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16533,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16534,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16535,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16536,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16537,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16538,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16539,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1654-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16540,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16541,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16542,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16543,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16544,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16545,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16546,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16547,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16548,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16549,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16550,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16551,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16552,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16555,B.1.241,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16556,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16557,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16558,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16559,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16560,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16562,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16564,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16565,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16566,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16567,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16568,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16569,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1657-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16570,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16571,B.1.1.519,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16572,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16573,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16574,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16575,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16576,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16577,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16578,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16579,B.1.526.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1658-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16580,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16581,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16582,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16583,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16584,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16585,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16586,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16587,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16588,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16589,B.1.126,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16590,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16591,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16592,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16593,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16594,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16595,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16596,B.1.575,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16597,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16598,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1660-SAN,B.1.610,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16600,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16601,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16602,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16603,B.1.577,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16604,B.1.1.519,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16605,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16606,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16607,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16608,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16609,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1661-SAN,B.1.590,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16610,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16611,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16612,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-16613,B.1.551,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16614,B.1.1.519,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16615,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16616,B.1.577,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16617,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16618,B.1.1.519,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16619,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-1662-SAN,B.1.166,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16620,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16621,B.1.596,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16622,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16623,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16624,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16625,B.1.551,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16626,B.1.265,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16627,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16628,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16629,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-1663-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16630,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16631,B.1.1.519,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16632,B.1.1.518,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16633,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16635,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16636,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-16637,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
